Inspection_ID,DBA_Name,AKA_Name,License,Facility_Type,Risk,Address,City,State,Zip,Inspection_Date,Inspection_Type,Results
2253178,VAUGHAN'S PUB,VAUGHAN'S PUB,35522,Restaurant,Risk 1 (High),2917 N SHEFFIELD AVE ,CHICAGO,IL,60657,2019,Canvass,No Entry
2252996,EGGSPERIENCE,EGGSPERIENCE,2506984,Restaurant,Risk 1 (High),33 W ONTARIO ST ,CHICAGO,IL,60654,2019,Canvass Re-Inspection,Fail
2252989,PORTILLO'S HOT DOGS,PORTILLO'S HOT DOGS,39472,Restaurant,Risk 1 (High),100 W ONTARIO ST ,CHICAGO,IL,60654,2019,Canvass Re-Inspection,Pass
2252992,LA MICHOACANA IN LOGAN SQUARE,LA MICHOACANA IN LOGAN SQUARE,2328569,Restaurant,Risk 1 (High),3740 W FULLERTON AVE ,CHICAGO,IL,60647,2019,Canvass,Fail
2252991,HQ HOWARD QUINTERO,HQ HOWARD QUINTERO,2362994,Restaurant,Risk 1 (High),4114 N KEDZIE AVE ,CHICAGO,IL,60618,2019,Canvass,No Entry
2252979,Jorge Prieto,Dr. Jorge Prieto School,26771,School,Risk 1 (High),2231 N Central AVE ,CHICAGO,IL,60639,2019,Canvass,Pass
2252973,CHICAGO GRIND,CHICAGO GRIND,2646165,Restaurant,Risk 1 (High),5256 N BROADWAY ,CHICAGO,IL,60640,2019,License,Not Ready
2252967,WONDER MONTESSORI SCHOOL,WONDER MONTESSORI SCHOOL,2216178,Children's Services Facility,Risk 1 (High),5636 N PULASKI RD ,CHICAGO,IL,60646,2019,Canvass,Pass w/ Conditions
2252960,EINSTEIN BAGELS/ DECOLORES,EINSTEIN BAGELS/ DECOLORES,2642004,Restaurant,Risk 1 (High),5700 S CICERO AVE ,CHICAGO,IL,60638,2019,License,Not Ready
2252957,AMATO'S PIZZERIA INC,AMATO'S PIZZERIA,2641992,Restaurant,Risk 1 (High),1745 N HARLEM AVE ,CHICAGO,IL,60707,2019,License,Not Ready
2253001,SUN-SUB & PHILLY'S,SUN-SUB & PHILLY'S,2570162,Restaurant,Risk 1 (High),5542 W NORTH AVE ,CHICAGO,IL,60639,2019,Canvass,No Entry
2252935,EL MUCHACHO ALEGRE,EL MUCHACHO ALEGRE,2163723,Restaurant,Risk 1 (High),3036 N PULASKI RD ,CHICAGO,IL,60641,2019,Canvass Re-Inspection,Pass w/ Conditions
2252927,SOUTH SHORE BREW,SOUTH SHORE BREW,2627215,Restaurant,Risk 1 (High),7101 S YATES BLVD ,CHICAGO,IL,60649,2019,License,Not Ready
2252922,RAM'S RESTAURANT,RAM'S RESTAURANT,2495786,Restaurant,Risk 1 (High),2302 S BLUE ISLAND AVE ,CHICAGO,IL,60608,2019,Canvass,Out of Business
2252923,METROPOLIS COFFEE COMPANY,METROPOLIS COFFEE COMPANY,1379788,Restaurant,Risk 2 (Medium),1039-1041 W GRANVILLE AVE ,CHICAGO,IL,60660,2019,Canvass,Pass
2252915,MELODY CPC,MELODY CPC,3244705,School,Risk 1 (High),3905 W Wilcox St (132S) ,CHICAGO,IL,60624,2019,Canvass,Pass
2252910,TAYLOR GOURMET,TAYLOR GOURMET,2569366,Restaurant,Risk 1 (High),1 N DEARBORN ST ,CHICAGO,IL,60602,2019,Canvass,Out of Business
2252914,FRANK W  REILLY ELEMENTARY SCHOOL,REILLY BRANCH,25102,School,Risk 1 (High),3425 N LAWNDALE AVE ,CHICAGO,IL,60618,2019,Canvass,Pass
2252909,THE KENNISON,THE KENNISON,2516843,Restaurant,Risk 1 (High),1800 N LINCOLN AVE ,CHICAGO,IL,60614,2019,Canvass,Pass w/ Conditions
2252890,NANA,NANA,1960118,Restaurant,Risk 1 (High),3265-3267 S HALSTED ST ,CHICAGO,IL,60608,2019,Canvass,Out of Business
2252892,AFC SUSHI @ Jewel Osco #2506,AFC SUSHI,2334436,Grocery Store,Risk 1 (High),424 W DIVISION ST ,CHICAGO,IL,60610,2019,Canvass,Pass
2252878,BIA'S CAFETERIA MARIANAO II,BIA'S CAFE,2637390,Restaurant,Risk 1 (High),6401 W ADDISON ST ,CHICAGO,IL,60634,2019,License,Not Ready
2252877,UNITED GRILL,UNITED GRILL,1337580,Restaurant,Risk 1 (High),4803 W ARMITAGE AVE ,CHICAGO,IL,60639,2019,Canvass,Out of Business
2252864,TRATTORIA ULTIMO,TRATTORIA ULTIMO,2069755,Restaurant,Risk 1 (High),1953 W CHICAGO AVE ,CHICAGO,IL,60622,2019,Canvass,No Entry
2252863,BOBO'S ITALIAN BEEF,BOBO'S ITALIAN BEEF,2632227,Restaurant,Risk 1 (High),6161 N MILWAUKEE AVE ,CHICAGO,IL,60646,2019,License Re-Inspection,Pass
2252859,DEAR SUB,DEAR SUB,2043470,Restaurant,Risk 1 (High),4749 W NORTH AVE ,CHICAGO,IL,60639,2019,Canvass,No Entry
2252866,Southside Occupational Academy.,Southside Occupational Academy.,49031,School,Risk 1 (High),7342 S Hoyne (2100W) ,CHICAGO,IL,60636,2019,Canvass,Pass
2252834,SALUD ES VIDA HERBALIFE,SALUD ES VIDA HERBALIFE,2158002,Grocery Store,Risk 3 (Low),3240 N MILWAUKEE AVE ,CHICAGO,IL,60618,2019,Canvass,Out of Business
2252849,GRAND PALACE,GRAND PALACE,1679405,Restaurant,Risk 1 (High),225 W 26TH ST ,CHICAGO,IL,60616,2019,Canvass,Pass w/ Conditions
2252840,"TIPPY TOT DAYCARE CENTER, INC.","TIPPY TOT DAYCARE CENTER, INC.",2216182,Daycare Above and Under 2 Years,Risk 1 (High),9135 S ASHLAND AVE ,CHICAGO,IL,60620,2019,License,Pass
2252827,PIZZA HUT,PIZZA HUT,2583157,Restaurant,Risk 1 (High),4925 W NORTH AVE ,CHICAGO,IL,60639,2019,Complaint Re-Inspection,Pass
2252828,540 CAFE,540 CAFE,2427778,Restaurant,Risk 1 (High),540 W MADISON ST ,CHICAGO,IL,60661,2019,Canvass,Pass
2252823,HUDSON NEWS GATE K 11,HUDSON NEWS T3 K11,2385214,Grocery Store,Risk 3 (Low),11601 W TOUHY AVE ,CHICAGO,IL,60666,2019,Canvass,Pass w/ Conditions
2252801,Jimmy Johns,Jimmy Johns,1986324,Restaurant,Risk 1 (High),501 N La Salle ST ,CHICAGO,IL,60654,2019,Canvass,Pass w/ Conditions
2252788,FIORE'S DELICATESSEN,FIORE'S DELICATESSEN,2368037,Grocery Store,Risk 1 (High),2258 W ERIE ST ,CHICAGO,IL,60612,2019,Complaint,No Entry
2252789,TRUE FOOD KITCHEN,TRUE FOOD KITCHEN,2574360,Restaurant,Risk 1 (High),9 W ERIE ST ,CHICAGO,IL,60654,2019,Canvass,Pass
2252782,JOE & THE JUICE NEW YORK LLC,JOE & THE JUICE,2642301,Restaurant,Risk 2 (Medium),980 N MICHIGAN AVE ,CHICAGO,IL,60611,2019,License,Pass
2252775,Evers,Evers,26591,School,Risk 1 (High),9811 S Lowe (632W) ,CHICAGO,IL,60628,2019,Canvass,Pass
2252767,RUFFOLO RESTAURANT INC/GIGI'S,,2609123,Restaurant,Risk 1 (High),4632 N CUMBERLAND AVE ,CHICAGO,IL,60656,2019,Canvass,Out of Business
2252776,DUNKIN DONUTS,DUNKIN DONUTS,2642143,Restaurant,Risk 2 (Medium),3256 S ASHLAND AVE ,CHICAGO,IL,60608,2019,License,Pass
2252762,HENRY O. TANNER ELEMENTARY,HENRY O. TANNER ELEMENTARY,26281,School,Risk 1 (High),7350 S Evans ,CHICAGO,IL,60619,2019,Canvass Re-Inspection,Pass
2252749,SUNSET PHO CAFE,SUNSET PHO CAFE,1477114,Restaurant,Risk 1 (High),5726 N WESTERN AVE ,CHICAGO,IL,60659,2019,Canvass,No Entry
2252756,TAQUERIA DON CHILO,TAQUERIA DON CHILO,2398107,Restaurant,Risk 1 (High),10643 S HALSTED ST ,CHICAGO,IL,60628,2019,Canvass,Fail
2252757,JIMMY JOHN'S STORE # 722,JIMMY JOHN'S,2279570,Restaurant,Risk 1 (High),1519 E 55TH ST ,CHICAGO,IL,60615,2019,Canvass,Pass
2252733,NINJA SUSHI,NINJA SUSHI,2549210,Restaurant,Risk 1 (High),5689-5691 N MILWAUKEE AVE ,CHICAGO,IL,60646,2019,Canvass Re-Inspection,Pass
2252703,GOLDEN FISH & CHICKEN,GOLDEN FISH & CHICKEN,2299453,Restaurant,Risk 1 (High),1474 W 115TH ST ,CHICAGO,IL,60643,2019,Canvass,Out of Business
2252700,CENTERS FOR NEW HORIZONS,CENTERS FOR NEW HORIZONS,1772303,Restaurant,Risk 3 (Low),8 W ROOT ST ,CHICAGO,IL,60609,2019,Canvass,Out of Business
2252701,STARBUCKS COFFEE # 2449,STARBUCKS COFFEE # 2449,1275183,Restaurant,Risk 2 (Medium),4015 N LINCOLN AVE ,CHICAGO,IL,60618,2019,Complaint Re-Inspection,Pass
2252702,SHAWN MICHELLE'S CHURNED HOME MADE ICE CREAM INC.,SHAWN MICHELLE'S CHURNED HOME MADE ICE CREAM INC.,2641399,Restaurant,Risk 2 (Medium),46 E 47TH ST ,CHICAGO,IL,60653,2019,License Re-Inspection,Pass
2252696,CAFFE STREETS INC.,CAFFE STREETS INC.,2032777,Restaurant,Risk 2 (Medium),1750 W DIVISION ST ,CHICAGO,IL,60622,2019,Canvass,Out of Business
2252690,ST.BRUNO,ST.BRUNO,2321642,School,Risk 1 (High),4839 S HARDING AVE ,CHICAGO,IL,60632,2019,Canvass,Pass
2252695,BRONZEVILLE CLASSICAL,BRONZEVILLE CLASSICAL SCHOOL,3760532,School,Risk 1 (High),8 W ROOT ST ,CHICAGO,IL,60609,2019,Canvass,Pass
2252672,Harte Elementary,Bret Harte Elementary,23561,School,Risk 1 (High),1556 E 56th St (5600S) ,CHICAGO,IL,60637,2019,Canvass,Pass w/ Conditions
2252664,CESAR'S ON BROADWAY,CESAR'S ON BROADWAY,1492853,Restaurant,Risk 1 (High),2924-2926 N BROADWAY ,CHICAGO,IL,60657,2019,Complaint,Fail
2252667,ST. RICHARD SCHOOL,ST. RICHARD SCHOOL,2040659,School,Risk 1 (High),5025 S KENNETH AVE ,CHICAGO,IL,60632,2019,Canvass Re-Inspection,Pass
2252651,NANDO'S PERI-PERI,NANDO'S PERI-PERI,2390927,Restaurant,Risk 1 (High),1500 N CLYBOURN AVE ,CHICAGO,IL,60610,2019,Canvass,Pass
2252646,CARNICERIA&FRUTERIA EL MITOTE,CARNICERIA & FRUTERIA EL MITOTE,49322,Restaurant,Risk 1 (High),4459 W BELMONT AVE ,CHICAGO,IL,60641,2019,Canvass,No Entry
2252635,CITGO FUEL & MINI MART,CITGO FUEL & MINI MART,2027297,Grocery Store,Risk 3 (Low),2352 E 75TH ST ,CHICAGO,IL,60649,2019,Canvass,Out of Business
2252619,LA MICHOACANA DE JENNY,LA MICHOACANA,2641882,ICE CREAM SHOP,Risk 2 (Medium),5233 W BELMONT AVE ,CHICAGO,IL,60641,2019,License Re-Inspection,Pass
2252629,FRUVE XPRESS JUICERY,FRUVE XPRESS JUICERY,2340250,JUICE BAR,Risk 1 (High),1130 S WABASH AVE ,CHICAGO,IL,60605,2019,Complaint,Pass w/ Conditions
2252616,CASA DEL SOL,CASA DEL SOL,2637249,Restaurant,Risk 1 (High),8918 S COMMERCIAL AVE ,CHICAGO,IL,60617,2019,License Re-Inspection,Not Ready
2252603,ROWIE'S BAKERY,ROWIE'S BAKERY,2104172,Bakery,Risk 1 (High),5664 N LINCOLN AVE ,CHICAGO,IL,60659,2019,Canvass,Out of Business
2252597,LAKE WESTERN CITGO,LAKE WESTERN CITGO,2636775,Grocery Store,Risk 3 (Low),225 N WESTERN AVE ,CHICAGO,IL,60612,2019,License Re-Inspection,Pass w/ Conditions
2252590,TOP DOG II,TOP DOG II,2129684,Restaurant,Risk 1 (High),3961 W IRVING PARK RD ,CHICAGO,IL,60618,2019,Complaint,No Entry
2252584,CHICAGO HILTON & TOWERS,HERB N KITCHEN,2621364,Restaurant,Risk 2 (Medium),720 S MICHIGAN AVE ,CHICAGO,IL,60605,2019,License,Pass
2252583,CHICAGO HILTON & TOWERS,HERB N KITCHEN,2621365,Restaurant,Risk 2 (Medium),720 S MICHIGAN AVE ,CHICAGO,IL,60605,2019,License,Pass
2252567,CHICAGO HILTON & TOWERS,Kitty O'sheas,2621360,Restaurant,Risk 1 (High),720 S MICHIGAN AVE ,CHICAGO,IL,60605,2019,License,Not Ready
2252560,THE ANGRY CRAB,THE ANGRY CRAB,2379885,Restaurant,Risk 1 (High),5665 N LINCOLN AVE ,CHICAGO,IL,60659,2019,Canvass,No Entry
2252565,OGDEN INTERNATIONAL SCHOOL OF CHICAGO,OGDEN INTERNATIONAL SCHOOL,24731,School,Risk 1 (High),24 W Walton ST ,CHICAGO,IL,60610,2019,Canvass,Pass
2252558,STRATFORD ON THE PARK/NAOKI SUSHI/ASAP POKE,INTRO/NAOKI SUSHI,1874539,Restaurant,Risk 1 (High),2300 N LINCOLN PARK WEST ,CHICAGO,IL,60614,2019,Canvass,No Entry
2252543,HOME 2 SUITES BY HILTON CHICAGO RIVER NORTH,HOME 2 SUITES,2632048,Restaurant,Risk 2 (Medium),110 W HURON ST ,CHICAGO,IL,60654,2019,License,Pass
2252547,Shoesmith,Shoesmith,25371,School,Risk 1 (High),1330 E 50th St (5000S) ,CHICAGO,IL,60615,2019,Canvass Re-Inspection,Pass
2252540,NUTRITION AND CLUB HERBAVIVI,HERBALIFE,2641470,PACKAGED HEALTH FOODS,Risk 2 (Medium),3505 W LAWRENCE AVE ,CHICAGO,IL,60625,2019,License Re-Inspection,Pass
2252514,WEBER GRILL RESTAURANT,WEBER GRILL RESTAURANT,1196614,Restaurant,Risk 1 (High),539 N STATE ST ,CHICAGO,IL,60654,2019,Canvass,Pass
2252503,PARLOR PIZZA BAR,PARLOR PIZZA BAR,2437116,Restaurant,Risk 1 (High),1824-1826 W DIVISION ST ,CHICAGO,IL,60622,2019,Canvass,Pass w/ Conditions
2252579,HOLIDAY CLUB,HOLIDAY CLUB,2294115,Restaurant,Risk 1 (High),4000-4004 N SHERIDAN RD ,CHICAGO,IL,60613,2019,Canvass,No Entry
2252493,SOUTHEAST ELEMENTARY SCHOOL,SOUTHEAST AREA ELEMENTARY SCHOOL,3493600,School,Risk 1 (High),3930 E 105th ST ,CHICAGO,IL,60617,2019,Canvass,Pass
2252497,MI PUEBLO TWO,MI PUEBLO TWO,2141146,Restaurant,Risk 1 (High),2113 W TOUHY AVE ,CHICAGO,IL,60645,2019,Canvass,Pass
2252481,FOOD MARKET AND FLOWER SHOP,FOOD MARKET AND FLOWER SHOP,2641905,Grocery Store,Risk 3 (Low),5354 W DIVERSEY AVE ,CHICAGO,IL,60639,2019,License,Pass
2252445,PAPA JOHN'S HYDE PARK,PAPA JOHN'S HYDE PARK,2641902,Restaurant,Risk 2 (Medium),1418 E 53RD ST ,CHICAGO,IL,60615,2019,License,Not Ready
2252444,NORTHDOWN CAFE & TAPROOM,NORTHDOWN,2069995,Restaurant,Risk 1 (High),3244 N LINCOLN AVE ,CHICAGO,IL,60657,2019,Canvass,Out of Business
2252436,TAC QUICK,TAC QUICK,32246,Restaurant,Risk 1 (High),1011 W IRVING PARK RD ,CHICAGO,IL,60613,2019,Canvass,Fail
2252425,PACIUGO ROSCOE VILLAGE,PACIUGO ROSCOE VILLAGE,2157520,Restaurant,Risk 2 (Medium),2009 W ROSCOE ST ,CHICAGO,IL,60618,2019,Canvass,Out of Business
2252426,THEORY SPORTS DIV LOUNGE,THEORY,1908616,Restaurant,Risk 1 (High),9 W HUBBARD ST ,CHICAGO,IL,60654,2019,Canvass,Pass w/ Conditions
2252414,EL MUCHACHO ALEGRE,EL MUCHACHO ALEGRE,2163723,Restaurant,Risk 1 (High),3036 N PULASKI RD ,CHICAGO,IL,60641,2019,Canvass,Fail
2252419,Billy Goat Tavern & Grill,Billy Goat Tavern & Grill,1243549,Restaurant,Risk 1 (High),430 N MICHIGAN AVE ,CHICAGO,IL,60611,2019,Canvass,Pass
2252408,DONA TORTA,DONA TORTA,2192848,Restaurant,Risk 1 (High),3331 W 26TH ST ,CHICAGO,IL,60623,2019,Canvass,No Entry
2252413,SALSA BORRACHA/MAMBO CLUB,SALSA BORRACHA/MAMBO CLUB,1270965,Restaurant,Risk 1 (High),3336-3342 N MILWAUKEE AVE ,CHICAGO,IL,60641,2019,Canvass,No Entry
2252409,"PREMIER FOOD SERVICES, INC.",PREMIER FOOD SERVICES,2500871,Catering,Risk 1 (High),4300 W LAKE ST ,CHICAGO,IL,60624,2019,Canvass,Out of Business
2252405,CHIPOTLE MEXICAN GRILL,CHIPOTLE MEXICAN GRILL,1044712,Restaurant,Risk 1 (High),10 E JACKSON BLVD ,CHICAGO,IL,60604,2019,Complaint,Pass
2252394,GREAT WALL GIFTS AND GROCERY,,2309265,Grocery Store,Risk 1 (High),2806 S WENTWORTH AVE ,CHICAGO,IL,60616,2019,Canvass,Fail
2252378,Hannah G.Solomon Elementary  School,Hannah G.Solomon Elementary School,25431,School,Risk 1 (High),6206 N HAMLIN AVE ,CHICAGO,IL,60659,2019,Canvass,Pass w/ Conditions
2252369,SAI CAFE,SAI CAFE,18872,Restaurant,Risk 1 (High),2010 N SHEFFIELD AVE ,CHICAGO,IL,60614,2019,Canvass,No Entry
2252370,DEE'S RESTAURANT INC,DEE'S RESTAURANT,8397,Restaurant,Risk 1 (High),1114-1118 W ARMITAGE AVE ,CHICAGO,IL,60614,2019,Canvass,No Entry
2252382,Sullivan  (H/S),Sullivan  (H/S),46301,School,Risk 1 (High),6631 N BOSWORTH AVE ,CHICAGO,IL,60626,2019,Canvass,Fail
2252354,COMMUNITY FOOD MART,COMMUNITY FOOD MART,2510877,Restaurant,Risk 1 (High),600 E 103RD ST ,CHICAGO,IL,60628,2019,Canvass Re-Inspection,Pass w/ Conditions
2252450,6 DEGREES,6 DEGREES,1592201,Restaurant,Risk 1 (High),1935 N DAMEN AVE ,CHICAGO,IL,60647,2019,Canvass,Out of Business
2252338,ILLINOIS INST OF TECHNOLOGY,THE BOG,1766001,Restaurant,Risk 2 (Medium),3241 S FEDERAL ST ,CHICAGO,IL,60616,2019,Complaint,No Entry
2252344,SUBWAY,SUBWAY,2314120,Restaurant,Risk 1 (High),2319 W MADISON ST ,CHICAGO,IL,60612,2019,Canvass,Pass
2252340,HOST INTERNATIONAL INC,BRIOCHE DOREE  (T3/G/ROTUNDA),34210,Restaurant,Risk 1 (High),11601 W TOUHY AVE ,CHICAGO,IL,60666,2019,Canvass,Pass
2252330,TANOOR KOBOB INC.,TANOOR KABOB,2320063,Restaurant,Risk 1 (High),2923 S ARCHER AVE ,CHICAGO,IL,60608,2019,Canvass,Out of Business
2252311,Edge of Sweetness,Edge of Sweetness,2501724,Bakery,Risk 1 (High),6034 N Broadway ,CHICAGO,IL,60660,2019,Canvass,Pass w/ Conditions
2252309,ASIAN TOWN NOODLES,ASIAN TOWN NOODLES,2641233,Restaurant,Risk 1 (High),7534 W ADDISON ST ,CHICAGO,IL,60634,2019,License Re-Inspection,Pass
2252295,THE BAR 10 DOORS,THE BAR 10 DOORS,2013819,Restaurant,Risk 1 (High),1251-1259 W TAYLOR ST ,CHICAGO,IL,60607,2019,Canvass,No Entry
2252374,FRASCA,FRASCA,1676691,Restaurant,Risk 1 (High),3356-3358 N PAULINA ,CHICAGO,IL,60657,2019,Canvass,No Entry
2252298,Randolph Magnet,Randolph Magnet,29111,School,Risk 1 (High),7316 S Hoyne (2100W) ,CHICAGO,IL,60636,2019,Canvass,Pass
2252297,FOSTER GROCERY,,2641780,Grocery Store,Risk 3 (Low),3358 W FOSTER AVE ,CHICAGO,IL,60625,2019,License,Pass w/ Conditions
2252293,THE KITCHEN CHICAGO,THE KITCHEN CHICAGO,2327841,Restaurant,Risk 1 (High),316 N CLARK ST ,CHICAGO,IL,60654,2019,Canvass,Pass w/ Conditions
2252551,WATERHOUSE TAVERN AND GRILL,WATERHOUSE TAVERN AND GRILL,1272606,Restaurant,Risk 1 (High),3407 N PAULINA ST ,CHICAGO,IL,60657,2019,Canvass,No Entry
2252277,M & A BAKERY,M BAKERY,1382540,Bakery,Risk 1 (High),1527 W LAWRENCE AVE ,CHICAGO,IL,60640,2019,Canvass,Pass w/ Conditions
2252271,KIDS + COMPANY,KIDS + COMPANY,2314796,Daycare Above and Under 2 Years,Risk 1 (High),1255 S STATE ST ,CHICAGO,IL,60605,2019,Canvass Re-Inspection,Pass
2252269,HENRY O. TANNER ELEMENTARY,HENRY O. TANNER ELEMENTARY,26281,School,Risk 1 (High),7350 S Evans ,CHICAGO,IL,60619,2019,Canvass,Fail
2252255,"NEW FURAMA RESTAURANT, INC.",NEW FURAMA SEAFOOD RESTAURANT,29331,Restaurant,Risk 1 (High),2828 S WENTWORTH AVE ,CHICAGO,IL,60616,2019,Canvass,Fail
2252249,RESTAURANT MARISCOS NAYARIT,RESTAURANT MARISCOS NAYARIT,2013434,Restaurant,Risk 1 (High),4318 W FULLERTON AVE ,CHICAGO,IL,60639,2019,Canvass,No Entry
2252243,CAFFE BACI INC,CAFFE BACI INC,27617,Restaurant,Risk 1 (High),231 S LA SALLE ST ,CHICAGO,IL,60604,2019,Canvass,Out of Business
2252241,TACO BELL,TACO BELL,2516599,Restaurant,Risk 1 (High),407 S DEARBORN ST ,CHICAGO,IL,60605,2019,Canvass Re-Inspection,Pass
2252236,Cottage Grove Corner Pantry Express,PANTRY EXPRESS,2641436,Grocery Store,Risk 1 (High),9200 S COTTAGE GROVE AVE ,CHICAGO,IL,60619,2019,License Re-Inspection,Pass w/ Conditions
2252232,CITY COFFEE,CITY COFFEE,2609485,COFFEE SHOP,Risk 2 (Medium),5139 N DAMEN AVE ,CHICAGO,IL,60625,2019,License,Not Ready
2252230,SALVATORE'S RESTAURANT,SALVATORE'S RESTAURANT,2760,Restaurant,Risk 1 (High),525 W ARLINGTON PL ,CHICAGO,IL,60614,2019,Canvass,Pass w/ Conditions
2252216,PIRIE FINE ARTS ACADEMY,PIRIE FINE ARTS ACADEMY,24971,School,Risk 1 (High),650 E 85th St (8500S) ,CHICAGO,IL,60619,2019,Canvass,Pass
2252291,"WENDY'S PROPERTIES, LLC",WENDY'S,2469193,Restaurant,Risk 1 (High),4150 S PULASKI RD ,CHICAGO,IL,60632,2019,Canvass,Fail
2252212,CHICAGO DIPLOMAT CAFE,CHICAGO DIPLOMAT CAFE,2506760,Restaurant,Risk 1 (High),3134 N LINCOLN AVE ,CHICAGO,IL,60657,2019,Canvass,Pass w/ Conditions
2252538,CAFE FURAIBO JAPANESE RESTAURANT & SUSHI,CAFE FURAIBO JAPANESE RESTAURANT & SUSHI,1470830,Restaurant,Risk 1 (High),2907 N LINCOLN AVE ,CHICAGO,IL,60657,2019,Canvass,No Entry
2244187,MCGEE'S TAVERN & GRILLE,MCGEE'S TAVERN & GRILLE,26266,Restaurant,Risk 1 (High),950 W WEBSTER AVE ,CHICAGO,IL,60614,2019,Canvass,Pass w/ Conditions
2244156,"BEREKE, INC..",BEREKE RESTAURANT,2241067,Restaurant,Risk 1 (High),2114 W LAWRENCE AVE ,CHICAGO,IL,60625,2019,Canvass,No Entry
2244164,AMAZON GO,AMAZON GO,2631272,Grocery Store,Risk 3 (Low),111 E WACKER DR ,CHICAGO,IL,60601,2019,License,Pass
2244148,AFC SUSHI@JEWEL OSCO #3470,AFC SUSHI@JEWEL OSCO #3470,2464439,Grocery Store,Risk 1 (High),3570 N ELSTON AVE ,CHICAGO,IL,60618,2019,Canvass,Pass
2244154,M & M STOP & SHOP,M & M STOP & SHOP,2641563,Grocery Store,Risk 2 (Medium),206 S CICERO AVE ,CHICAGO,IL,60644,2019,License,Pass
2244163,ELVIA GAMA,LOS GAMAS TORTILLAS Y RESTORANTE,2423902,Restaurant,Risk 1 (High),3333 W ARMITAGE AVE ,CHICAGO,IL,60647,2019,Canvass,Fail
2244146,ONE STOP SHOP,ONE STOP SHOP,2129714,Grocery Store,Risk 2 (Medium),206 S CICERO AVE ,CHICAGO,IL,60644,2019,Canvass,Out of Business
2244137,TASTY CHICKEN & SALAD FOOD MART,TASTY CHICKEN & SALAD FOOD MART,2542904,Restaurant,Risk 1 (High),159 W 95TH ST ,CHICAGO,IL,60628,2019,Canvass,Pass w/ Conditions
2244143,LOU MALNATI'S PIZZERIA,LOU MALNATI'S PIZZERIA,2341854,Restaurant,Risk 1 (High),439 N WELLS ST ,CHICAGO,IL,60654,2019,Canvass,Pass
2244141,MEMITO'S ACADEMY FOR CHILDREN,MEMITO'S ACADEMY FOR CHILDREN,2215903,Children's Services Facility,Risk 1 (High),2445 N LARAMIE AVE ,CHICAGO,IL,60639,2019,License Re-Inspection,Pass
2244126,CICERO & NORTH FOOD & LIQUOR,CICERO & NORTH FOOD & LIQUOR,2626738,Grocery Store,Risk 3 (Low),1636 N CICERO AVE ,CHICAGO,IL,60639,2019,License,Pass w/ Conditions
2244128,JAY'S BACKYARD BBQ,JAY'S BACKYARD BBQ,2641588,Restaurant,Risk 1 (High),5604 W DIVISION ST ,CHICAGO,IL,60651,2019,License,Pass
2244114,TBD,TBD,2368265,Grocery Store,Risk 3 (Low),1636 N CICERO AVE ,CHICAGO,IL,60639,2019,Canvass,Out of Business
2244116,TJ JAMAICAN JERK CHICKEN & AFRICAN CUISINE,TJ JAMAICAN JERK CHICKEN,2528672,Restaurant,Risk 1 (High),5604 W DIVISION ST ,CHICAGO,IL,60651,2019,Canvass,Out of Business
2244119,SONNETS ACADEMY-RIVER NORTH,SONNETS ACADEMY-RIVER NORTH,2390806,Children's Services Facility,Risk 1 (High),430 W ERIE ST ,CHICAGO,IL,60654,2019,License,Pass
2244097,Durango Pizzeria,Durango Pizzeria,2189408,Restaurant,Risk 1 (High),2718 N LARAMIE AVE ,CHICAGO,IL,60639,2019,Canvass,No Entry
2244082,CHIPOTLE MEXICAN GRILL,CHIPOTLE MEXICAN GRILL,1044724,Restaurant,Risk 1 (High),291 E ONTARIO ST ,CHICAGO,IL,60611,2019,Canvass,Pass
2244081,OBEROIS INDIAN FOOD & GROCERY INC.,OBEROIS INDIAN FOOD & GROCERY INC,2476567,Restaurant,Risk 1 (High),6407 N BELL AVE ,CHICAGO,IL,60645,2019,Canvass,Out of Business
2244074,DRAGON LADY LOUNGE,DRAGON LADY LOUNGE,1441893,Restaurant,Risk 1 (High),3188 N ELSTON AVE ,CHICAGO,IL,60618,2019,Canvass,No Entry
2244075,PUNKY'S PIZZA AND PASTA,PUNKY'S PIZZA AND PASTA,1300143,Restaurant,Risk 1 (High),2600 S WALLACE ST ,CHICAGO,IL,60616,2019,Canvass Re-Inspection,Pass
2244104,JP BURKE'S PATIO & TAP,BURKE'S,1275219,Restaurant,Risk 1 (High),2913 N LINCOLN AVE ,CHICAGO,IL,60657,2019,Canvass,No Entry
2244062,PROTEIN BAR,PROTEIN BAR,2079748,Restaurant,Risk 1 (High),352 N CLARK ST ,CHICAGO,IL,60654,2019,Canvass,Pass
2244057,SUPER TAQUERIA EL TACONAZO EL TIO,SUPER TAQUERIA EL TACONAZO EL TIO,2458442,Restaurant,Risk 1 (High),3529 W FULLERTON AVE ,CHICAGO,IL,60647,2019,Canvass,Fail
2244055,SUBWAY STORE #30969,SUBWAY,1478885,Restaurant,Risk 1 (High),4552 N KEDZIE AVE ,CHICAGO,IL,60625,2019,Canvass,Pass w/ Conditions
2244041,JOHNNA CAFE,JOHNNA CAFE,2600757,Restaurant,Risk 1 (High),520 S WESTERN AVE ,CHICAGO,IL,60612,2019,Complaint Re-Inspection,Pass
2244039,MARTYRS',MARTYRS',40864,Restaurant,Risk 1 (High),3855 N LINCOLN AVE ,CHICAGO,IL,60613,2019,Canvass,No Entry
